id,platform,institution,title,url,class_type,description,rating,rating_max,num_reviews,difficulty,duration,skills,prereqs,cost_type
edx-157,edx,the university of maryland college park,digital marketing analytics: tools and techniques,https://www.edx.org/learn/digital-marketing/the-university-of-maryland-college-park-digital-marketing-analytics-tools-and-techniques?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=13&results_level=second-level-results&term=&objectid=course-ead84fcd-48ed-42d4-95af-93f54851297f&campaign=digital+marketing+analytics%3a+tools+and+techniques&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn how to leverage leading tools and approaches to digital marketing data analysis. dive into seo and paid search strategies web analytics online testing machine learning and ai/big data applications to strengthen your digital marketing efforts and leverage your resources most effectively.,4.6,5,6,-->introductory,4 weeks,contextual advertising - customer data management - surveys - analytical skills - web analytics - big data - marketing - data analysis - digital marketing - machine learning - analytics - search engine optimization - universal testing machines - data-driven decision-making - artificial intelligence,none,free 
edx-158,edx,rochester institute of technology,international project management,https://www.edx.org/learn/international-project-management/rochester-institute-of-technology-international-project-management?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=14&results_level=second-level-results&term=&objectid=course-9d419825-0c0a-4b8c-be67-17c68788c366&campaign=international+project+management&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn what makes global projects uniquely challenging and how to successfully manage projects based in different industries and countries.,4.2,5,17,advanced,9 weeks,gender studies - collaborative software - communications - environmental protocols,none,free 
edx-159,edx,delft university of technology,calculus i: from functions to differential equations,https://www.edx.org/learn/calculus/delft-university-of-technology-calculus-i-from-functions-to-differential-equations?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=15&results_level=second-level-results&term=&objectid=course-131ce1df-6106-4de3-a337-e85f8731dab7&campaign=calculus+i%3a+from+functions+to+differential+equations&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,refresh and review your bachelor-level calculus. this course covers all the various differentiation and integration techniques and guides you through several important methods for solving differential equations.,none,none,none,-->intermediate,6 weeks,physics - dynamical systems - calculus - differential equations - fluid dynamics - basic math,none,free 
edx-160,edx,waseda university,steps in japanese for beginners1 part1,https://www.edx.org/learn/japanese/waseda-university-steps-in-japanese-for-beginners1-part1?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=16&results_level=second-level-results&term=&objectid=course-840acc48-0d64-4a9d-a424-712406a034a6&campaign=steps+in+japanese+for+beginners1+part1&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn basic japanese expressions to survive in japanese.,4.5,5,7,-->introductory,5 weeks,none,none,free 
edx-161,edx,university of california berkeley,academic and business writing,https://www.edx.org/learn/writing/university-of-california-berkeley-academic-and-business-writing?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=17&results_level=second-level-results&term=&objectid=course-ed682cf1-7c11-4417-ac78-e940843cfccc&campaign=academic+and+business+writing&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,an introduction to academic and business writing for english language learners focusing on grammar vocabulary structure editing and publication.,4.3,5,9,-->introductory,6 weeks,business writing - diction - editing - grammar - writing - vocabulary development - english language - vocabulary,none,free 
edx-162,edx,the university of maryland college park,project management principles,https://www.edx.org/learn/project-management/the-university-of-maryland-college-park-project-management-principles?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=18&results_level=second-level-results&term=&objectid=course-aef2ea53-da46-4218-a23e-396993cfd06f&campaign=project+management+principles&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn the project management principles key methods concepts and roles in project management and gain a solid understanding of the methodologies behind predictive agile and hybrid project management.,4.4,5,7,-->introductory,5 weeks,none,none,free 
edx-163,edx,the hong kong university of science a…,introduction to java programming – part 1,https://www.edx.org/learn/java/the-hong-kong-university-of-science-and-technology-introduction-to-java-programming-part-1?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=19&results_level=second-level-results&term=&objectid=course-ef4d812a-d160-4f21-bf8d-48bbb8deadfa&campaign=introduction+to+java+programming+%e2%80%93+part+1&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn the fundamental elements of java programming and data abstraction.,4.1,5,7,-->introductory,5 weeks,problem solving - event-driven programming - java (programming language) - integrated development environments - object-oriented programming (oop) - data abstraction,none,free 
edx-164,edx,indian institute of management bangalore,people management,https://www.edx.org/learn/management/indian-institute-of-management-bangalore-people-management?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=20&results_level=second-level-results&term=&objectid=course-e3e1545c-565d-4fa2-bfd0-92abdd9a8145&campaign=people+management&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn to be a better manager by developing leadership and communication skills designed to turn first time managers into great team leaders.,4.8,5,32,-->introductory,6 weeks,leadership - communications - management - people management,none,free 
edx-165,edx,the georgia institute of technology,introduction to object-oriented programming with java i: foundations and…,https://www.edx.org/learn/java/the-georgia-institute-of-technology-introduction-to-object-oriented-programming-with-java-i-foundations-and-syntax-basics?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=21&results_level=second-level-results&term=&objectid=course-4383ff55-5943-4a5a-a538-06b09ac8742b&campaign=introduction+to+object-oriented+programming+with+java+i%3a+foundations+and+syntax+basics&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn the foundational basics of the java programming language.,4.0,5,13,introductory,6 weeks,object-oriented programming (oop) - java (programming language),none,free 
edx-166,edx,the georgia institute of technology,data structures & algorithms i: arraylists linkedlists stacks and queues,https://www.edx.org/learn/data-structures/the-georgia-institute-of-technology-data-structures-algorithms-i-arraylists-linkedlists-stacks-and-queues?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=22&results_level=second-level-results&term=&objectid=course-5fda4000-8baf-4c1a-b6e6-840189eda463&campaign=data+structures+%26+algorithms+i%3a+arraylists%2c+linkedlists%2c+stacks+and+queues&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,work with the principles of data storage in arrays arraylists & linkedlist nodes. understand their operations and performance with visualizations. implement low-level linear linked data structures with recursive methods and explore their edge cases. extend these structures to the abstract data types stacks queues and deques.,5.0,5,5,intermediate,5 weeks,operations - time complexity - data storage technologies - abstract data types - nodes (networking) - algorithms - data structures - java (programming language) - object-oriented programming (oop),none,free 
edx-167,edx,mandarinx,mandarin chinese level 1,https://www.edx.org/learn/mandarin-chinese/mandarinx-mandarin-chinese-level-1?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=23&results_level=second-level-results&term=&objectid=course-4c354854-5235-4119-8dbf-8b2f6ac678af&campaign=mandarin+chinese+level+1&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,mandarin chinese is rapidly becoming one of the top languages to learn especially for business. learnbasic language skills for business scenarios in mandarin-speaking countries.,4.6,5,5,-->introductory,6 weeks,communications - pronunciation - language education - mandarin chinese,none,free 
edx-168,edx,the national university of singapore,quantitative and qualitative research for beginners,https://www.edx.org/learn/research/the-national-university-of-singapore-quantitative-and-qualitative-research-for-beginners?index=product&queryid=13210d6d5f071b0d1a1a110dd5a6a674&position=24&results_level=second-level-results&term=&objectid=course-bc4eb72c-b324-409c-b1e7-1bac92eec1ba&campaign=quantitative+and+qualitative+research+for+beginners&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,this course is designed as a basic introduction to the complex world of research methods and provides both theoretical and practical information for students to give them a foundation for carrying out research in a wide range of disciplines using quantitative qualitative and mixed methods.,4.5,5,11,-->introductory,8 weeks,qualitative research - research - research methodologies,none,free 
edx-169,edx,ibm,developing front end apps with react,https://www.edx.org/learn/react-native/ibm-developing-front-end-apps-with-react?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=1&results_level=second-level-results&term=&objectid=course-0af1e674-790b-4aa6-89dc-80adbd89d479&campaign=developing+front+end+apps+with+react&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,develop hands-on skills with front-end applications using the react web framework user interface library.,4.5,5,11,-->intermediate,4 weeks,none,none,free 
edx-170,edx,ibm,analyzing data with python,https://www.edx.org/learn/python/ibm-analyzing-data-with-python?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=2&results_level=second-level-results&term=&objectid=course-29a1e3b8-3e84-4b14-b60d-0fa97512e420&campaign=analyzing+data+with+python&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,in this course you will learn how to analyze data in python using multi-dimensional arrays in numpy manipulate dataframes in pandas use scipy library of mathematical routines and perform machine learning using scikit-learn!,4.5,5,26,-->introductory,5 weeks,pandas (python package) - python (programming language) - machine learning - data visualization - data analysis - numpy - scipy - basic math - scikit-learn (machine learning library),none,free 
edx-171,edx,harvard university,science & cooking: from haute cuisine to soft matter science (physics),https://www.edx.org/learn/food-science/harvard-university-science-cooking-from-haute-cuisine-to-soft-matter-science-physics?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=3&results_level=second-level-results&term=&objectid=course-c0ac1bf7-6791-4bb9-9e0b-ff0fda69b898&campaign=science+%26+cooking%3a+from+haute+cuisine+to+soft+matter+science+%28physics%29&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,top chefs and harvard researchers explore how traditional and modernist cooking techniques can illuminate basic principles in chemistry physics and engineering. learn about elasticity viscosity mayonnaise baking and more!,4.7,5,7,-->introductory,16 weeks,physics - soft matter - chemistry - cooking - experimentation - research - baking,none,free 
edx-172,edx,the university of maryland college park,product management fundamentals,https://www.edx.org/learn/product-management/the-university-of-maryland-college-park-product-management-fundamentals?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=4&results_level=second-level-results&term=&objectid=course-49a56967-0578-4b25-925e-4cce1a79d3ea&campaign=product+management+fundamentals&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,understand the keys to successfully navigating the roles and responsibilities of being a product manager to champion change with internal and external collaborators and influencers,4.4,5,25,-->introductory,4 weeks,marketing concepts - commercialization - market development - innovation - new product development - product management - team leadership - management - target market,none,free 
edx-173,edx,universitat politècnica de valència,introducción a la gestión de proyectos,https://www.edx.org/learn/project-management/universitat-politecnica-de-valencia-introduccion-a-la-gestion-de-proyectos?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=5&results_level=second-level-results&term=&objectid=course-17a1d102-184c-45d5-a22b-264c5d377921&campaign=introducci%c3%b3n+a+la+gesti%c3%b3n+de+proyectos&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,curso de introducción a la gestión de proyectos (project management) siguiendo la metodología del project management institute (www.pmi.org).,4.3,5,22,-->introductory,5 weeks,risk management - time management - project management professional certification - project management - project management institute (pmi) methodology,none,free 
edx-174,edx,harvard university,data science: linear regression,https://www.edx.org/learn/data-science/harvard-university-data-science-linear-regression?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=6&results_level=second-level-results&term=&objectid=course-e88b2359-c517-4316-8e32-5c7d54a85b8a&campaign=data+science%3a+linear+regression&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn how to use r to implement linear regression one of the most common statistical modeling approaches in data science.,4.3,5,15,-->introductory,8 weeks,linear regression - statistical modeling - data science,none,free 
edx-175,edx,harvard university,u.s. public policy: social economic and foreign policies,https://www.edx.org/learn/public-policy/harvard-university-u-s-public-policy-social-economic-and-foreign-policies?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=7&results_level=second-level-results&term=&objectid=course-356d8a70-fc0b-4a75-9c3e-eb9f87f6d85c&campaign=u.s.+public+policy%3a+social%2c+economic%2c+and+foreign+policies&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn about public policy in america and the dynamics of american politics.,4.9,5,36,-->introductory,4 weeks,economic growth - public policies - trade agreement - economics - foreign policies,none,free 
edx-176,edx,indian institute of management bangalore,strategic management,https://www.edx.org/learn/strategic-management/indian-institute-of-management-bangalore-strategic-management?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=8&results_level=second-level-results&term=&objectid=course-5a1b1afc-ca22-44a8-be26-e4f5dac3286e&campaign=strategic+management&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn how a manager or ceo develops a business strategy including analyzing the market and creating competitive advantage.,4.5,5,23,-->introductory,5 weeks,strategic management - management - business strategies,none,free 
edx-177,edx,the linux foundation,introduction to cloud infrastructure technologies,https://www.edx.org/learn/cloud-computing/the-linux-foundation-introduction-to-cloud-infrastructure-technologies?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=9&results_level=second-level-results&term=&objectid=course-001b82e7-0fa7-4c31-839d-d8a71c9afc60&campaign=introduction+to+cloud+infrastructure+technologies&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn the fundamentals of building and managing cloud technologies directly from the linux foundation the leader in open source.,4.6,5,7,-->introductory,14 weeks,openstack - devops - cloud infrastructure - docker (software) - linux - software defined networking (sdn) - continuous integration - tooling - network computing - cloud computing - operations - cloud security infrastructure - open-source software - kubernetes - cloud services - cloud technologies - open source technology - cloud foundry,none,free 
edx-178,edx,rice university,ap physics 1,https://www.edx.org/learn/physics/rice-university-ap-physics-1?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=10&results_level=second-level-results&term=&objectid=course-73d9af3d-6f6d-4aeb-ba96-bc8dac9a9a00&campaign=ap+physics+1&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,none,4.5,5,11,-->introductory,18 weeks,physics - problem solving,none,free 
edx-179,edx,the world wide web consortium (w3c),javascript introduction,https://www.edx.org/learn/javascript/the-world-wide-web-consortium-w3c-javascript-introduction?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=11&results_level=second-level-results&term=&objectid=course-c50943b5-3375-4d50-9f91-911930551603&campaign=javascript+introduction&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn javascript a web development programming language to add interactivity to your web pages and become an expert web developer.,3.8,5,9,-->introductory,5 weeks,web pages - javascript (programming language) - web browsers - cascading style sheets (css) - web development - multimedia - front end (software engineering),none,free 
edx-180,edx,universitat politècnica de valència,introducción a power bi para los negocios,https://www.edx.org/learn/power-bi/universitat-politecnica-de-valencia-introduccion-a-power-bi-para-los-negocios?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=12&results_level=second-level-results&term=&objectid=course-46f5e093-a40c-4eb2-932c-272ba7d870f1&campaign=introducci%c3%b3n+a+power+bi+para+los+negocios&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,te presentamos los componentes de power bi te mostramos la herramienta gratuita power bi desktop y te enseñamos a usarla para cargar y tratar datos de diversas fuentes relacionar los datos importados e incorporar medidas para extraer la información importante y manejar las visualizaciones gráficas más habituales y utilizar los filtros para presentarla de la mejor manera posible.,4.2,5,23,-->introductory,4 weeks,power bi - microsoft office - teamwork - data analysis - business intelligence - collaborative software - data modeling,none,free 
edx-181,edx,harvard university,super-earths and life,https://www.edx.org/learn/astronomy/harvard-university-super-earths-and-life?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=13&results_level=second-level-results&term=&objectid=course-2b375f3f-4498-4130-b7ec-1d6a1b03ffc5&campaign=super-earths+and+life&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn about the earth life and how we can search for life elsewhere in the universe.,4.8,5,28,-->introductory,15 weeks,astronomy - geology - biology - solar systems,none,free 
edx-182,edx,the university of queensland,academic english: how to write an essay,https://www.edx.org/learn/professional-writing/the-university-of-queensland-academic-english-how-to-write-an-essay?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=14&results_level=second-level-results&term=&objectid=course-94460a36-8f6c-4e50-82cd-47aab6996952&campaign=academic+english%3a+how+to+write+an+essay&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,a practical and introductory course to build your skills in academic writing.,none,none,none,-->introductory,10 weeks,academic writing - research - editing - planning,none,free 
edx-183,edx,ibm,full stack application development project,https://www.edx.org/learn/full-stack-development/ibm-full-stack-application-development-project?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=15&results_level=second-level-results&term=&objectid=course-a8c9c3d0-8879-4353-acad-d13adec1d9a6&campaign=full+stack+application+development+project&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,for this project you will apply your knowledge of front end and back end development gained from previous courses and build and deploy a full stack real-world web application on the cloud.,none,none,none,-->intermediate,2 weeks,node.js - application development - python (programming language) - django (web framework) - full stack development - front end (software engineering) - user interface design,none,free 
edx-184,edx,educational testing service,understanding the toefl essentials test,https://www.edx.org/learn/test-prep/educational-testing-service-understanding-the-toefl-essentials-test?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=16&results_level=second-level-results&term=&objectid=course-86327b04-f5d2-4a09-ab96-2e0278a7a493&campaign=understanding+the+toefl+essentials+test&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,this course helps teachers advisors and students understand the purposes structure and content of the toefl essentials test so that test takers can do their best on test day.,4.6,5,15,-->introductory,6 weeks,test of english as a foreign language (toefl) - writing - english language - research,none,free 
edx-185,edx,delft university of technology,pre-university calculus,https://www.edx.org/learn/calculus/delft-university-of-technology-pre-university-calculus?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=17&results_level=second-level-results&term=&objectid=course-41e295ce-a84b-4952-a9a7-fa613201d896&campaign=pre-university+calculus&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,prepare for introductory calculus courses by reviewing functions equations differentiation integration and analytic geometry.,4.5,5,11,-->introductory,8 weeks,analytic geometry - integration - calculus - basic math,none,free 
edx-186,edx,university of cambridge,financial accounting and capital markets,https://www.edx.org/learn/financial-accounting/university-of-cambridge-financial-accounting-and-capital-markets?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=18&results_level=second-level-results&term=&objectid=course-cb94088e-af92-4043-8aa1-a333e686662c&campaign=financial+accounting+and+capital+markets&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,an organisation’s sustainable cash flows and its accounting profits (or losses) are both supremely important but they can be very different. explore the differences between debt and share capital fact and judgement in financial reporting and financial markets and understand and apply terms such as capitalisation depreciation amortisation and revaluation.,4.5,5,15,-->intermediate,5 weeks,depreciation - cash flows - financial modeling - financial statements - accounting - strategic decision-making - financial market - accruals - loans - capital markets - share capital - financial accounting,none,free 
edx-187,edx,harvard university,improving global health: focusing on quality and safety,https://www.edx.org/learn/healthcare/harvard-university-improving-global-health-focusing-on-quality-and-safety?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=19&results_level=second-level-results&term=&objectid=course-2f5692de-8f38-466c-b4fa-3e8fe42df639&campaign=improving+global+health%3a+focusing+on+quality+and+safety&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,an introduction to the emerging field of global healthcare quality.,4.6,5,56,-->intermediate,10 weeks,public health,none,free 
edx-188,edx,harvard university,technology entrepreneurship: lab to market,https://www.edx.org/learn/technology/harvard-university-technology-entrepreneurship-lab-to-market?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=20&results_level=second-level-results&term=&objectid=course-896ef47f-237f-47aa-a993-2beff9752254&campaign=technology+entrepreneurship%3a+lab+to+market&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,explore how entrepreneurs build successful businesses by moving technology from lab to market.,4.5,5,31,-->introductory,5 weeks,critical thinking - research and development - technology entrepreneurship - innovation - commercialization,none,free 
edx-189,edx,berklee college of music,introduction to music theory,https://www.edx.org/learn/music-theory/berklee-college-of-music-introduction-to-music-theory?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=21&results_level=second-level-results&term=&objectid=course-239e085d-8118-43bd-bd46-5820e7242151&campaign=introduction+to+music+theory&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn key concepts and approaches needed to understand create and perform contemporary music.,4.6,5,12,introductory,6 weeks,music theory,none,free 
edx-190,edx,wellesley college,italian language and culture: intermediate (2023-2024),https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-intermediate-2023-2024?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=22&results_level=second-level-results&term=&objectid=course-b6bb8a1e-cece-4c43-a3dc-3b00e6843f25&campaign=italian+language+and+culture%3a+intermediate+%282023-2024%29&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,improve your italian language skills and expand your vocabulary while you learn about italian art literature and contemporary society.,4.6,5,35,-->intermediate,12 weeks,reading comprehension - pronunciation - grammar - vocabulary - language education - writing - italian language,none,free 
edx-191,edx,codio,c++ programming: basic skills,https://www.edx.org/learn/c-programming/codio-c-programming-basic-skills?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=23&results_level=second-level-results&term=&objectid=course-59dd2022-3076-4677-ae8b-58b521077ca1&campaign=c%2b%2b+programming%3a+basic+skills&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,code and run your first c++ program in minutes without installing anything!,none,none,none,-->introductory,5 weeks,computer science - c++ (programming language),none,free 
edx-192,edx,doane university,medical terminology,https://www.edx.org/learn/medicine/doane-university-medical-terminology?index=product&queryid=497f2577eb6d98c4ccc1ea70214ec822&position=24&results_level=second-level-results&term=&objectid=course-efff5748-4be0-46e0-8762-58c281354435&campaign=medical+terminology&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,medical terminology is the study of the rules of medical word building. receive a thorough grounding in basic medical terminology through a study of root words prefixes and suffixes.,4.5,5,32,-->introductory,8 weeks,academic integrity - anatomy - medical terminology - pathology - physiology - auditing,none,free 
edx-193,edx,indian institute of management bangalore,corporate finance,https://www.edx.org/learn/finance/indian-institute-of-management-bangalore-corporate-finance?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=1&results_level=second-level-results&term=&objectid=course-4dc670b3-4bdc-443e-9c62-862146f79877&campaign=corporate+finance&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn the ideas concepts and tools managers use to make the right financial decisions.,4.7,5,20,-->intermediate,5 weeks,net present value - purchasing - finance - financial planning - decision making - time value of money - corporate finance - management - investments,none,free 
edx-194,edx,harvard university,energy within environmental constraints,https://www.edx.org/learn/environmental-science/harvard-university-energy-within-environmental-constraints?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=2&results_level=second-level-results&term=&objectid=course-3ee3be46-26a9-4594-bd90-1a91386c534a&campaign=energy+within+environmental+constraints&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,a quantitative introduction to the energy system and its environmental impacts.,3.9,5,27,-->introductory,10 weeks,operating cost - environmentalism - energy production - energetic,none,free 
edx-195,edx,harvard university,the opioid crisis in america,https://www.edx.org/learn/drugs/harvard-university-the-opioid-crisis-in-america?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=3&results_level=second-level-results&term=&objectid=course-a2e61c73-a1c2-4795-a501-c1a2d1fd919a&campaign=the+opioid+crisis+in+america&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn about the opioid epidemic in the united states including information about treatment and recovery from opioid addiction.,4.9,5,13,-->introductory,10 weeks,medical prescription - drug overdose treatment,none,free 
edx-196,edx,university of british columbia,business communications,https://www.edx.org/learn/business-communications/university-of-british-columbia-business-communications?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=4&results_level=second-level-results&term=&objectid=course-5776bb8e-e7c0-49de-8123-0b918c882ff0&campaign=business+communications&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn how to communicate effectively in a business setting: understand diverse audiences and build sound arguments.,4.8,5,5,-->introductory,6 weeks,strategic thinking - business communication - writing - interpersonal communications - communications - presentations,none,free 
edx-197,edx,the university of maryland college park,online advertising & social media,https://www.edx.org/learn/social-media-marketing/the-university-of-maryland-college-park-online-advertising-social-media?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=5&results_level=second-level-results&term=&objectid=course-da8f2fe1-e792-4213-93c9-327cd92cf860&campaign=online+advertising+%26+social+media&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn how to develop online advertising ecosystems complete with social media/social network and media big data analysis for better decision making in all forms of outreach.,4.5,5,13,-->introductory,4 weeks,social networks - advertising strategy - planning - marketing - big data - technology ecosystems - google ads - video ads - decision making - social media planning - digital marketing - search engine optimization - lead generation - social media - social media advertising - email marketing - content marketing - online advertising,none,free 
edx-198,edx,waseda university,japanese pronunciation for communication,https://www.edx.org/learn/japanese/waseda-university-japanese-pronunciation-for-communication?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=6&results_level=second-level-results&term=&objectid=course-d6a62265-20c6-47d4-afed-3b6ba2969548&campaign=japanese+pronunciation+for+communication&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,practice pronunciation and improve your spoken japanese in context.,none,none,none,-->introductory,5 weeks,foreign language - pronunciation - language education - communications,none,free 
edx-199,edx,university of british columbia,business foundations,https://www.edx.org/learn/business-administration/university-of-british-columbia-business-foundations?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=7&results_level=second-level-results&term=&objectid=course-1c30e9b3-78ee-4c57-9af9-922153073d99&campaign=business+foundations&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,this is business in a nutshell; learn key concepts and frameworks that underpin business.,4.9,5,18,-->introductory,6 weeks,accounting - business modeling - value propositions,none,free 
edx-200,edx,the university of queensland,introduction to clinical psychology,https://www.edx.org/learn/psychology/the-university-of-queensland-introduction-to-clinical-psychology?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=8&results_level=second-level-results&term=&objectid=course-b1bc85f5-6d1e-46a7-b738-bb47294aec42&campaign=introduction+to+clinical+psychology&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,learn about the principles underlying psychological therapy and the features and treatment of common mental disorders including anxiety depression and schizophrenia.,4.8,5,10,-->introductory,7 weeks,clinical psychology - psychology - mental diseases - schizophrenia,none,free 
edx-201,edx,tecnológico de monterrey,liderazgo y comportamiento organizacional,https://www.edx.org/learn/leadership/tecnologico-de-monterrey-liderazgo-y-comportamiento-organizacional?index=product&queryid=58e2700393e4b3aee102d55d46aea7ae&position=9&results_level=second-level-results&term=&objectid=course-65edec3e-09f7-4320-b541-889d2303135a&campaign=liderazgo+y+comportamiento+organizacional&source=edx&product_category=course&placement_url=https%3a%2f%2fwww.edx.org%2fsearch,course,aprende a desarrollar tu potencial como líder desarrolla habilidades de motivación liderazgo y negociación.,none,none,none,-->introductory,4 weeks,organizational behavior - influencing skills - organizational leadership - leadership - motivational leadership - psychology - leadership studies - negotiation,none,free 
